-0.025000000000000022,-0.043301270189221926,0
-0.025282657609544977,-0.04325271348942767,0
-0.025564860344698154,-0.04320275356451346,0
-0.02584660168264898,-0.043151398371993555,0
-0.026127875188781093,-0.04309865587369841,0
-0.026408674516102227,-0.04304453403514289,0
-0.026688993404674517,-0.042989040824903756,0
-0.026968825681044948,-0.042932184214006776,0
-0.027248165257676663,-0.0428739721753227,0
-0.027527006132380665,-0.04281441268297254,0
-0.0278053423877483,-0.04275351371174176,0
-0.02808316819058423,-0.04269128323650346,0
-0.028360477791340405,-0.04262772923165028,0
-0.028637265523550576,-0.04256285967053513,0
-0.02891352580326591,-0.04249668252492047,0
-0.029189253128491327,-0.04242920576443618,0
-0.029464442078622893,-0.04236043735604581,0
-0.029739087313886293,-0.04229038526352122,0
-0.030013183574775993,-0.04221905744692558,0
-0.030286725681495985,-0.04214646186210436,0
-0.030559708533401453,-0.04207260646018447,0
-0.030832127108441406,-0.041997499187081594,0
-0.03110397646260298,-0.04192114798301505,0
-0.03137525172935669,-0.04184356078203081,0
-0.031645948119103116,-0.041764745511532114,0
-0.03191606091862092,-0.04168471009181768,0
-0.03218558549051616,-0.04160346243562769,0
-0.03245451727267318,-0.041521010447697036,0
-0.032722851777707035,-0.041437362024315985,0
-0.032990584592417015,-0.04135252505289835,0
-0.03325771137724212,-0.04126650741155677,0
-0.033524227865717966,-0.041179316968685,0
-0.033790129863935245,-0.04109096158254758,0
-0.03405541324999983,-0.04100144910087626,0
-0.03432007397349451,-0.04091078736047347,0
-0.03458410805494253,-0.04081898418682255,0
-0.03484751158527289,-0.040726047393704716,0
-0.03511028072528702,-0.040631984782822886,0
-0.03537241170512773,-0.040536804143431866,0
-0.035633900823749634,-0.04044051325197527,0
-0.035894744448391566,-0.040343119871728755,0
-0.036154939014050695,-0.040244631752449765,0
-0.036414481022958745,-0.04014505663003343,0
-0.036673367044059824,-0.04004440222617489,0
-0.03693159371249045,-0.039942676248037635,0
-0.037189157729061444,-0.03983988638792791,0
-0.037446055859741624,-0.039736040322975376,0
