-0.05375000000000005,-0.09309773090682713,0
-0.05317765503777283,-0.09354088413460519,0
-0.05260623259129173,-0.09397805218534228,0
-0.05203576047465212,-0.09440931962377778,0
-0.05146626538048118,-0.09483476961423952,0
-0.050897772917694144,-0.0952544839470502,0
-0.05033030764791312,-0.09566854306440765,0
-0.049763893120598576,-0.09607702608574875,0
-0.049198551906945186,-0.09648001083260524,0
-0.048634305632588144,-0.09687757385296152,0
-0.04807117500916661,-0.09726979044512268,0
-0.04750917986478807,-0.09765673468110236,0
-0.04694833917343371,-0.09803847942953949,0
-0.04638867108334794,-0.0984150963781521,0
-0.04583019294444763,-0.09878665605573816,0
-0.04527292133478947,-0.09915322785373139,0
-0.04471687208613022,-0.09951488004732095,0
-0.044162060308614436,-0.09987167981614363,0
-0.04360850041462061,-0.10022369326455718,0
-0.043056206141798635,-0.10057098544150272,0
-0.04250519057532709,-0.10091362035996498,0
-0.041955466169420065,-0.10125166101603797,0
-0.04140704476810992,-0.10158516940760474,0
-0.04085993762533333,-0.1019142065526386,0
-0.04031415542434584,-0.10223883250713352,0
-0.03976970829648826,-0.10255910638267209,0
-0.039226605839329555,-0.10287508636363758,0
-0.038684857134208314,-0.1031868297240782,0
-0.038144470763193515,-0.10349439284423041,0
-0.03760545482548651,-0.10379783122670874,0
-0.03706781695328285,-0.1040971995123689,0
-0.03653156432711497,-0.10439255149585089,0
-0.0359967036906915,-0.10468394014080945,0
-0.0354632413652533,-0.10497141759483773,0
-0.03493118326346199,-0.10525503520409109,0
-0.03440053490283677,-0.1055348435276176,0
-0.03387130141875745,-0.10581089235140068,0
-0.03334348757704566,-0.10608323070212099,0
-0.03281709778614197,-0.1063519068606427,0
-0.03229213610889041,-0.10661696837523059,0
-0.031768606273944976,-0.10687846207450352,0
-0.031246511686811827,-0.10713643408012961,0
-0.03072585544053734,-0.10739092981926932,0
-0.03020664032605674,-0.10764199403677113,0
-0.029688868842213063,-0.10788967080712546,0
-0.02917254320545795,-0.10813400354618208,0
-0.028657665359245788,-0.1083750350226357,0
-0.028144236983130077,-0.10861280736928515,0
-0.02763225950157376,-0.1088473620940706,0
-0.027121734092481496,-0.10907874009089377,0
-0.02661266169546412,-0.10930698165022584,0
-0.026105043019843805,-0.10953212646950727,0
-0.025598878552408402,-0.10975421366334451,0
-0.025094168564923826,-0.10997328177350725,0
-0.024590913121411866,-0.11018936877873113,0
-0.024089112085200936,-0.11040251210432968,0
-0.023588765125758686,-0.11061274863161943,0
-0.02308987172531095,-0.11082011470716281,0
-0.022592431185257052,-0.11102464615183182,0
-0.022096442632385364,-0.11122637826969707,0
-0.02160190502489767,-0.11142534585674545,0
-0.021108817158247316,-0.11162158320943008,0
-0.020617177670796998,-0.11181512413305648,0
-0.020126985049303638,-0.11200600195000779,0
-0.019638237634233086,-0.11219424950781315,0
-0.019150933624913172,-0.11237989918706197,0
-0.018665071084528213,-0.11256298290916758,0
-0.01818064794496,-0.1127435321439836,0
-0.017697662011482054,-0.1129215779172758,0
-0.01721611096730902,-0.11309715081805265,0
-0.016735992378008373,-0.1132702810057576,0
-0.01625730369577696,-0.11344099821732584,0
-0.01578004226358754,-0.1136093317741084,0
-0.01530420531920887,-0.11377531058866659,0
-0.014829789999104096,-0.11393896317143895,0
-0.014356793342209856,-0.11410031763728411,0
-0.013885212293601528,-0.11425940171190145,0
-0.013415043708046718,-0.11441624273813245,0
-0.012946284353451144,-0.11457086768214526,0
-0.012478930914200131,-0.11472330313950461,0
-0.012012979994399047,-0.11487357534112978,0
-0.011548428121015144,-0.11502171015914257,0
-0.011085271746925163,-0.11516773311260788,0
-0.010623507253869614,-0.11531166937316897,0
